id,client_id,product_id,order_date,status,total_amount,shipping_cost,payment_method
4450,1501,559,2024-12-17T15:31:07.314Z,delivered,143.8,0,apple_pay
4451,6806,400,2024-07-27T07:55:35.910Z,delivered,2845.29,0,google_pay
4452,1780,561,2022-07-01T23:59:28.820Z,delivered,409.37,0,google_pay
4453,7684,698,2024-12-27T22:41:51.375Z,delivered,843.35,0,credit_card
4454,7561,614,2023-08-12T08:05:30.606Z,processing,157.51,0,credit_card
4455,7458,598,2022-10-03T10:35:09.910Z,delivered,587.87,0,credit_card
4456,8743,422,2024-01-30T11:43:09.536Z,delivered,256.22,0,credit_card
4457,3811,613,2023-07-30T15:24:12.183Z,returned,174.77,0,apple_pay
4458,4467,595,2023-12-09T03:00:41.237Z,processing,445.1,0,credit_card
4459,6688,486,2024-12-27T02:12:33.365Z,shipped,1022.28,0,credit_card
4460,6465,180,2022-07-08T20:57:21.380Z,delivered,1899.12,0,paypal
4461,10,691,2023-03-12T20:09:04.718Z,delivered,1192.29,0,apple_pay
4462,1568,239,2024-08-09T20:28:42.714Z,shipped,501.81,0,paypal
4463,6781,488,2024-06-24T22:49:52.251Z,delivered,1175.54,0,credit_card
4464,7055,547,2024-12-09T05:27:26.364Z,delivered,668.62,0,apple_pay
4465,2573,213,2022-10-05T22:45:49.146Z,delivered,563.24,0,credit_card
4466,6094,448,2022-10-10T10:25:50.836Z,delivered,261.48,0,credit_card
4467,1557,467,2023-07-17T12:23:25.146Z,delivered,1696.22,0,credit_card
4468,6008,385,2023-06-21T23:48:58.985Z,shipped,2935.7,0,apple_pay
4469,4430,690,2024-10-29T03:34:59.474Z,delivered,122.21,0,paypal
4470,4766,125,2023-02-25T06:05:59.228Z,delivered,1430.65,0,credit_card
4471,6808,880,2024-09-01T12:27:29.692Z,processing,682.72,0,paypal
4472,3110,860,2024-02-21T20:30:28.269Z,shipped,1751.91,0,credit_card
4473,504,626,2024-12-11T00:52:46.226Z,delivered,469.68,0,google_pay
4474,8625,35,2024-07-26T21:14:17.393Z,cancelled,833.39,0,credit_card
4475,6707,172,2024-10-20T12:12:48.607Z,cancelled,2708.81,0,credit_card
4476,2968,309,2024-11-16T22:32:59.350Z,processing,451.48,0,credit_card
4477,7345,850,2024-11-05T09:12:42.882Z,delivered,1774.38,0,credit_card
4478,6247,638,2024-10-07T08:28:01.134Z,delivered,1171,0,credit_card
4479,7070,222,2024-10-20T17:04:58.465Z,cancelled,1155.49,0,paypal
4480,4493,224,2022-02-10T13:17:33.926Z,returned,587.74,0,debit_card
4481,3330,779,2023-11-24T16:36:49.505Z,processing,319.1,0,paypal
4482,560,468,2024-04-17T11:54:37.480Z,processing,2586.54,0,google_pay
4483,637,812,2024-12-08T06:36:13.539Z,cancelled,410.11,0,credit_card
4484,3082,941,2024-11-15T17:14:22.924Z,delivered,191.73,0,google_pay
4485,2931,321,2022-03-11T02:35:08.954Z,returned,309.08,0,debit_card
4486,6270,608,2023-10-04T00:44:18.427Z,delivered,1159.46,0,google_pay
4487,8770,764,2024-04-11T06:09:57.000Z,delivered,391.52,0,google_pay
4488,9516,606,2024-08-24T19:29:49.545Z,delivered,828.91,0,credit_card
4489,4349,395,2024-12-29T10:52:29.739Z,delivered,823.46,0,credit_card
4490,7862,40,2024-03-02T21:38:47.757Z,delivered,1061.53,0,debit_card
4491,1732,607,2021-07-26T17:29:23.215Z,delivered,230.37,0,apple_pay
4492,469,730,2024-05-30T05:04:47.736Z,cancelled,1175.6,0,credit_card
4493,2240,427,2023-06-26T20:01:10.001Z,delivered,881.27,0,credit_card
4494,3675,168,2023-06-18T21:34:56.878Z,delivered,616.37,0,credit_card
4495,4143,369,2023-03-01T06:21:57.277Z,delivered,2956.3,0,google_pay
4496,3831,180,2024-12-09T22:20:30.501Z,processing,1899.12,0,debit_card
4497,1881,566,2024-01-18T20:31:48.717Z,delivered,220.85,0,google_pay
4498,7810,604,2022-02-02T11:37:43.958Z,shipped,52.49,0,credit_card
4499,6638,386,2024-11-14T05:50:04.340Z,delivered,971,0,credit_card
4500,4098,772,2024-07-21T22:00:17.303Z,processing,424.41,0,apple_pay
4501,9359,754,2024-12-23T05:24:38.947Z,shipped,332.45,0,debit_card
4502,6596,399,2023-05-11T20:03:14.192Z,processing,1361.85,0,debit_card
4503,5109,794,2024-11-02T14:34:13.346Z,delivered,323.81,0,credit_card
4504,3160,720,2023-10-06T04:51:16.780Z,returned,660.12,0,paypal
4505,118,264,2023-05-09T08:54:32.432Z,delivered,421.21,0,paypal
4506,8576,242,2024-02-26T23:53:09.937Z,processing,26.87,0,debit_card
4507,205,733,2024-01-04T14:49:19.837Z,delivered,607.45,0,credit_card
4508,9335,69,2023-07-20T02:09:28.161Z,delivered,1393.49,0,debit_card
4509,5950,770,2023-07-01T06:16:26.118Z,cancelled,297.95,0,credit_card
4510,1158,816,2024-09-23T12:12:14.523Z,delivered,319.82,0,credit_card
4511,5771,148,2024-09-18T00:11:27.969Z,processing,728.86,0,credit_card
4512,9683,904,2024-02-16T14:27:08.991Z,delivered,150.39,0,credit_card
4513,197,539,2023-12-01T19:32:52.233Z,delivered,578.95,0,credit_card
4514,6227,398,2024-11-16T09:08:27.691Z,delivered,876.55,0,credit_card
4515,8695,479,2024-10-30T08:21:50.767Z,processing,837.73,0,paypal
4516,7093,571,2024-05-09T07:04:42.432Z,shipped,514.5,0,paypal
4517,539,859,2024-09-06T00:53:42.847Z,delivered,347.67,0,apple_pay
4518,1985,5,2024-11-15T13:15:19.452Z,returned,1200.45,0,credit_card
4519,5305,446,2024-12-12T10:31:32.147Z,delivered,525.38,0,credit_card
4520,1471,341,2023-05-29T15:29:41.524Z,shipped,924.91,0,credit_card
4521,4836,415,2024-08-18T16:22:48.414Z,delivered,379.71,0,paypal
4522,8937,886,2024-12-15T21:36:55.019Z,shipped,1012.06,0,apple_pay
4523,4117,624,2024-09-30T17:36:17.803Z,returned,943.73,0,credit_card
4524,4310,982,2024-07-14T14:50:59.524Z,delivered,179.32,0,google_pay
4525,612,889,2024-06-13T02:37:25.214Z,delivered,1680.88,0,paypal
4526,5026,904,2022-05-25T01:32:36.450Z,cancelled,150.39,0,google_pay
4527,3382,467,2024-11-11T02:03:21.613Z,delivered,1696.22,0,paypal
4528,8231,457,2023-08-26T19:37:21.090Z,delivered,664.76,0,google_pay
4529,7470,735,2023-06-01T19:09:27.218Z,cancelled,1428.08,0,google_pay
4530,6637,414,2024-05-14T01:39:07.095Z,delivered,287.84,0,apple_pay
4531,6153,992,2024-09-19T09:45:34.780Z,delivered,77.21,0,apple_pay
4532,4679,550,2023-12-27T13:07:03.566Z,returned,76.1,0,paypal
4533,2544,709,2024-09-18T21:45:28.509Z,delivered,955.98,0,paypal
4534,8253,561,2023-06-27T16:12:13.072Z,delivered,409.37,0,credit_card
4535,5814,357,2024-12-09T02:00:12.540Z,shipped,244.89,0,apple_pay
4536,9778,557,2023-08-06T20:11:40.664Z,delivered,449.33,0,credit_card
4537,5430,458,2024-01-11T17:34:16.144Z,delivered,716.36,0,paypal
4538,4564,560,2024-12-14T12:27:40.236Z,delivered,339.83,0,apple_pay
4539,1720,198,2023-06-16T17:47:25.486Z,delivered,325.67,0,paypal
4540,3261,308,2024-09-12T05:54:25.783Z,returned,412.86,0,paypal
4541,436,184,2024-08-12T07:57:03.158Z,delivered,363.79,0,apple_pay
4542,9215,363,2024-09-09T02:11:30.759Z,delivered,2920.72,0,paypal
4543,304,657,2023-04-18T16:40:16.563Z,delivered,1052.75,0,apple_pay
4544,2728,683,2024-07-09T19:38:30.215Z,returned,515.87,0,apple_pay
4545,3622,159,2022-12-29T04:12:57.867Z,shipped,2468.93,0,debit_card
4546,960,343,2023-01-11T12:37:55.197Z,delivered,2930.31,0,credit_card
4547,6928,730,2023-09-16T03:10:24.768Z,delivered,1175.6,0,paypal
4548,4345,501,2023-11-19T08:24:49.204Z,delivered,1631.72,0,paypal
4549,6,666,2024-03-13T12:12:06.611Z,processing,861.45,0,paypal
4550,5067,46,2024-09-02T14:43:19.156Z,processing,418.47,0,paypal
4551,4644,709,2023-12-24T17:59:55.905Z,delivered,955.98,0,credit_card
4552,6464,94,2024-10-13T13:10:10.116Z,delivered,681.55,0,credit_card
4553,8091,748,2024-12-27T12:49:40.983Z,shipped,404.82,0,debit_card
4554,7263,801,2024-06-18T04:56:52.313Z,cancelled,78.03,0,apple_pay
4555,9114,225,2024-06-10T00:23:55.243Z,cancelled,700.83,0,paypal
4556,6364,159,2024-06-04T19:22:54.551Z,delivered,2468.93,0,paypal
4557,7162,18,2023-04-17T05:37:37.645Z,processing,1363.88,0,credit_card
4558,6853,14,2024-12-18T03:23:53.093Z,delivered,1087.95,0,apple_pay
4559,5072,630,2024-10-12T05:36:09.656Z,delivered,952.47,0,apple_pay
4560,3652,492,2024-09-10T19:55:59.307Z,cancelled,517.91,0,apple_pay
4561,8715,646,2024-12-17T18:22:13.468Z,delivered,123.81,0,paypal
4562,8677,241,2023-08-11T07:44:29.499Z,returned,96,0,credit_card
4563,7267,243,2024-12-05T09:24:38.260Z,delivered,591.38,0,credit_card
4564,9676,46,2022-06-28T01:23:03.397Z,delivered,418.47,0,debit_card
4565,8320,571,2024-05-26T07:09:53.456Z,delivered,514.5,0,debit_card
4566,5696,747,2024-10-26T08:16:08.009Z,shipped,165.39,0,credit_card
4567,6872,280,2024-12-14T11:59:23.525Z,shipped,454.11,0,apple_pay
4568,3758,315,2024-08-28T13:30:07.227Z,delivered,269.65,0,google_pay
4569,2621,928,2023-07-12T19:30:26.346Z,processing,123.98,0,credit_card
4570,856,75,2024-09-04T04:41:28.354Z,delivered,1039.35,0,credit_card
4571,1224,118,2023-07-30T15:55:17.179Z,shipped,2167.24,0,paypal
4572,9920,459,2024-10-25T18:14:32.499Z,shipped,322.15,0,debit_card
4573,6403,647,2023-10-18T19:16:27.399Z,delivered,64.64,0,debit_card
4574,5489,346,2024-04-19T13:17:20.258Z,delivered,701.46,0,credit_card
4575,2349,944,2022-10-09T06:23:55.399Z,delivered,375.21,0,google_pay
4576,2568,713,2023-09-19T06:20:01.986Z,delivered,1416.5,0,paypal
4577,2759,201,2024-03-14T02:13:00.872Z,delivered,786.34,0,credit_card
4578,746,383,2024-09-09T14:27:11.024Z,delivered,2239.01,0,credit_card
4579,334,692,2024-06-19T09:28:41.578Z,processing,1431.11,0,credit_card
4580,127,586,2024-02-13T20:50:12.298Z,delivered,295.13,0,debit_card
4581,5287,526,2024-12-26T23:34:14.457Z,delivered,471.11,0,debit_card
4582,5552,483,2024-02-07T20:18:40.761Z,returned,1928.28,0,credit_card
4583,6475,644,2024-01-31T23:52:07.370Z,returned,84.5,0,credit_card
4584,9675,46,2024-07-15T23:29:13.016Z,delivered,418.47,0,debit_card
4585,9649,188,2024-04-11T06:17:14.320Z,delivered,496.27,0,credit_card
4586,6928,642,2023-11-28T14:42:34.096Z,delivered,83.91,0,debit_card
4587,5161,6,2024-07-02T07:14:26.406Z,delivered,206.72,0,apple_pay
4588,1005,421,2023-02-13T21:05:24.566Z,cancelled,828.96,0,credit_card
4589,9275,984,2024-12-15T19:16:30.084Z,shipped,96.37,0,credit_card
4590,9256,306,2024-03-13T00:02:14.243Z,delivered,219.41,0,credit_card
4591,2082,279,2023-02-10T00:08:44.881Z,delivered,234.06,0,google_pay
4592,6788,5,2023-12-18T09:07:56.262Z,delivered,1200.45,0,credit_card
4593,7710,312,2024-05-08T15:53:26.562Z,processing,346.55,0,paypal
4594,3771,255,2024-06-06T09:24:49.452Z,processing,151.8,0,credit_card
4595,1677,257,2024-12-25T12:27:53.984Z,shipped,292.05,0,credit_card
4596,5980,430,2022-03-12T00:27:34.628Z,shipped,170.94,0,credit_card
4597,2177,779,2023-09-28T15:52:20.595Z,processing,319.1,0,debit_card
4598,1354,80,2023-12-12T19:23:59.039Z,delivered,1199.64,0,credit_card
4599,5413,47,2022-08-27T20:43:29.837Z,delivered,1316.6,0,paypal
4600,7299,705,2024-10-02T02:03:01.348Z,cancelled,363.74,0,debit_card
4601,9157,749,2024-05-16T13:34:35.270Z,processing,25.72,0,credit_card
4602,6757,802,2024-08-11T16:38:22.351Z,delivered,495.36,0,google_pay
4603,4079,596,2024-10-12T09:50:40.795Z,shipped,286.62,0,google_pay
4604,4059,463,2022-05-06T16:05:49.514Z,shipped,2960.29,0,google_pay
4605,1230,722,2024-09-24T14:36:19.795Z,delivered,1274.11,0,credit_card
4606,2777,588,2023-08-14T17:10:45.695Z,cancelled,174.01,0,google_pay
4607,3471,819,2024-06-16T03:09:28.538Z,delivered,244.41,0,apple_pay
4608,5794,340,2024-12-25T12:45:03.849Z,shipped,3274.1,0,paypal
4609,6208,730,2023-12-25T03:06:03.361Z,cancelled,1175.6,0,apple_pay
4610,2722,176,2022-03-09T22:27:03.406Z,cancelled,1181.23,0,credit_card
4611,2598,575,2024-07-29T16:26:59.431Z,delivered,687.9,0,apple_pay
4612,107,624,2024-07-12T23:40:57.494Z,cancelled,943.73,0,credit_card
4613,8329,202,2024-05-18T22:04:19.721Z,cancelled,658.67,0,apple_pay
4614,1634,600,2024-05-11T10:40:38.494Z,processing,603.57,0,google_pay
4615,7439,427,2024-06-26T20:20:28.742Z,processing,881.27,0,credit_card
4616,4466,259,2021-12-28T20:31:57.456Z,cancelled,404.07,0,apple_pay
4617,6688,75,2024-12-20T11:49:06.588Z,delivered,1039.35,0,debit_card
4618,6809,9,2022-07-05T06:18:08.075Z,cancelled,782.04,0,google_pay
4619,9612,317,2024-05-21T13:18:32.386Z,cancelled,451.94,0,credit_card
4620,7433,69,2024-11-12T19:36:03.015Z,delivered,1393.49,0,debit_card
4621,175,299,2024-12-23T05:12:12.720Z,delivered,60.99,0,credit_card
4622,457,923,2023-09-06T06:48:09.533Z,delivered,663.42,0,credit_card
4623,1261,45,2024-03-31T09:49:24.754Z,cancelled,1258.19,0,apple_pay
4624,3617,552,2024-12-13T17:00:12.655Z,cancelled,233.99,0,credit_card
4625,6452,230,2024-12-24T09:22:41.108Z,delivered,1118.03,0,credit_card
4626,7318,43,2024-07-06T10:28:37.989Z,shipped,841.95,0,credit_card
4627,2492,717,2024-01-03T17:03:47.610Z,processing,848.23,0,paypal
4628,1688,969,2023-04-23T21:28:44.458Z,delivered,173.46,0,paypal
4629,7567,868,2022-11-22T15:02:15.704Z,delivered,164.88,0,paypal
4630,9647,825,2022-04-15T23:45:01.178Z,delivered,588.24,0,paypal
4631,6256,106,2024-03-21T03:41:05.992Z,delivered,1498.48,0,credit_card
4632,7572,493,2023-09-18T00:21:38.078Z,returned,3991.76,0,debit_card
4633,1089,300,2023-11-27T09:18:25.327Z,delivered,310.26,0,credit_card
4634,4569,374,2024-01-10T00:50:37.082Z,delivered,972.43,0,google_pay
4635,3876,252,2023-07-13T08:55:01.274Z,delivered,237.51,0,paypal
4636,6457,90,2021-09-04T08:47:19.426Z,shipped,1221.95,0,paypal
4637,8560,211,2024-09-11T02:03:41.259Z,delivered,718.41,0,credit_card
4638,8684,880,2024-12-29T05:17:31.901Z,shipped,682.72,0,credit_card
4639,873,448,2024-05-11T00:26:13.701Z,shipped,261.48,0,paypal
4640,5622,450,2022-11-26T15:17:53.365Z,delivered,588.27,0,google_pay
4641,7921,835,2024-09-02T00:17:29.184Z,returned,96.21,0,apple_pay
4642,5058,707,2023-08-17T04:43:30.262Z,processing,765.96,0,google_pay
4643,3523,200,2023-11-12T02:30:11.295Z,processing,969.9,0,apple_pay
4644,8724,732,2023-06-20T02:21:28.400Z,delivered,150.06,0,paypal
4645,6271,230,2024-06-15T18:46:56.869Z,cancelled,1118.03,0,paypal
4646,1137,492,2024-05-22T14:19:02.802Z,delivered,517.91,0,google_pay
4647,2826,636,2023-05-20T15:27:04.492Z,delivered,451.75,0,google_pay
4648,9250,91,2024-12-01T11:39:09.921Z,delivered,2019.49,0,debit_card
4649,5572,380,2023-11-26T13:27:54.449Z,delivered,2525.73,0,apple_pay
4650,6187,47,2024-12-27T08:04:07.491Z,delivered,1316.6,0,paypal
4651,4160,354,2024-09-08T15:19:23.290Z,delivered,1196.81,0,google_pay
4652,528,986,2024-12-08T12:37:43.545Z,delivered,279.62,0,credit_card
4653,1250,177,2023-09-06T20:54:27.868Z,processing,2033.46,0,google_pay
4654,8166,668,2024-03-14T15:35:20.693Z,processing,756.9,0,google_pay
4655,2034,636,2024-12-06T12:18:49.194Z,delivered,451.75,0,paypal
4656,6876,1,2023-12-15T18:01:02.610Z,delivered,1364.13,0,credit_card
4657,6933,22,2024-10-22T18:35:40.896Z,delivered,253.45,0,paypal
4658,3757,481,2022-08-14T22:41:04.460Z,delivered,392.28,0,debit_card
4659,2355,529,2024-05-07T04:18:19.870Z,delivered,310.18,0,paypal
4660,3747,542,2024-09-28T15:16:29.839Z,cancelled,654.83,0,paypal
4661,8839,391,2023-12-11T04:21:53.835Z,delivered,3014.95,0,paypal
4662,1364,787,2024-01-29T10:57:21.188Z,delivered,320.04,0,credit_card
4663,9428,306,2024-03-14T09:11:43.242Z,shipped,219.41,0,paypal
4664,4448,43,2023-06-10T04:59:19.483Z,delivered,841.95,0,credit_card
4665,4400,471,2022-05-12T09:07:57.337Z,delivered,651.47,0,debit_card
4666,620,967,2024-06-25T14:04:10.123Z,delivered,67.04,0,paypal
4667,7786,445,2024-12-10T05:08:44.780Z,returned,837.16,0,paypal
4668,5996,510,2024-12-30T05:05:58.295Z,delivered,1933.59,0,apple_pay
4669,5806,644,2024-11-04T23:16:45.819Z,shipped,84.5,0,credit_card
4670,2044,439,2024-10-31T03:46:51.422Z,delivered,401.16,0,credit_card
4671,521,364,2022-10-11T09:49:09.311Z,delivered,3184.74,0,apple_pay
4672,7892,76,2024-02-01T15:52:39.431Z,delivered,329.9,0,credit_card
4673,3472,393,2024-12-12T04:40:16.390Z,delivered,2910.32,0,debit_card
4674,2397,275,2021-03-06T05:42:44.736Z,cancelled,443.42,0,credit_card
4675,7977,784,2024-07-09T20:02:29.810Z,delivered,50.24,0,paypal
4676,3746,986,2024-12-12T23:38:48.571Z,shipped,279.62,0,apple_pay
4677,974,974,2024-07-25T04:56:28.284Z,delivered,242.77,0,google_pay
4678,9612,586,2024-12-16T13:27:13.771Z,delivered,295.13,0,google_pay
4679,2030,812,2024-09-30T09:25:05.158Z,processing,410.11,0,apple_pay
4680,4751,859,2024-04-30T03:22:41.826Z,delivered,347.67,0,paypal
4681,4410,27,2024-03-12T07:50:21.052Z,shipped,529.54,0,google_pay
4682,58,507,2023-10-31T03:38:53.081Z,cancelled,2100.7,0,credit_card
4683,2841,507,2024-07-23T01:31:41.566Z,shipped,2100.7,0,debit_card
4684,8915,334,2024-11-13T15:52:46.582Z,delivered,2923.07,0,credit_card
4685,7915,145,2024-01-20T16:07:15.048Z,delivered,1650.43,0,credit_card
4686,2106,601,2024-06-12T13:07:46.331Z,delivered,581.1,0,paypal
4687,5043,968,2024-10-14T10:14:35.725Z,delivered,22.33,0,debit_card
4688,7016,262,2022-05-05T23:19:14.683Z,delivered,173.94,0,debit_card
4689,5774,324,2024-11-22T23:42:02.500Z,returned,252.67,0,credit_card
4690,6104,854,2023-05-16T14:56:23.832Z,delivered,1122.78,0,credit_card
4691,2418,731,2024-08-08T06:32:50.710Z,delivered,1142.46,0,paypal
4692,3294,393,2024-04-17T05:09:31.272Z,delivered,2910.32,0,apple_pay
4693,981,93,2024-10-08T23:58:01.889Z,delivered,570.71,0,credit_card
4694,5944,959,2024-12-21T20:50:56.418Z,delivered,233.55,0,credit_card
4695,7484,584,2024-09-13T14:14:35.306Z,delivered,183.49,0,debit_card
4696,8728,105,2023-06-17T19:08:23.263Z,delivered,1375.01,0,credit_card
4697,3505,119,2024-11-28T02:39:55.397Z,cancelled,2066.28,0,google_pay
4698,9335,483,2023-12-08T15:05:33.677Z,delivered,1928.28,0,credit_card
4699,2943,745,2024-09-17T16:22:34.768Z,cancelled,29.34,0,apple_pay
4700,8580,114,2023-02-26T13:21:59.662Z,returned,817.16,0,debit_card
4701,7847,8,2022-04-20T01:24:48.876Z,shipped,584.14,0,debit_card
4702,957,626,2024-10-01T01:20:23.579Z,delivered,469.68,0,credit_card
4703,2641,710,2023-09-19T22:36:03.780Z,delivered,823.21,0,paypal
4704,1291,247,2023-11-16T02:19:14.151Z,delivered,68.11,0,credit_card
4705,9131,85,2024-10-30T22:39:50.272Z,delivered,940.93,0,paypal
4706,5548,738,2023-04-04T11:37:46.679Z,delivered,422.26,0,credit_card
4707,5536,974,2023-11-16T12:55:52.986Z,returned,242.77,0,paypal
4708,2833,305,2023-12-10T14:54:37.030Z,delivered,140.2,0,debit_card
4709,4349,917,2024-12-30T23:23:03.816Z,cancelled,644.52,0,credit_card
4710,9603,417,2024-11-20T00:47:07.062Z,shipped,158.95,0,credit_card
4711,8158,273,2024-06-24T11:33:07.246Z,processing,239.42,0,apple_pay
4712,3270,755,2022-11-07T03:55:46.598Z,delivered,300.53,0,paypal
4713,2119,479,2024-02-14T15:06:46.819Z,delivered,837.73,0,credit_card
4714,8278,50,2024-06-27T22:30:31.847Z,delivered,1030.15,0,paypal
4715,5371,953,2023-07-19T19:45:08.236Z,returned,164.26,0,debit_card
4716,79,501,2024-08-18T07:10:58.389Z,shipped,1631.72,0,credit_card
4717,2897,902,2024-11-23T23:40:21.589Z,delivered,596.63,0,debit_card
4718,7403,872,2023-09-18T02:50:00.173Z,delivered,858.82,0,debit_card
4719,7816,537,2022-04-20T01:18:27.226Z,delivered,282.37,0,debit_card
4720,1131,262,2024-12-04T00:43:58.327Z,delivered,173.94,0,paypal
4721,4189,929,2023-01-03T09:40:43.629Z,delivered,381.42,0,credit_card
4722,7532,218,2024-08-11T23:20:38.439Z,delivered,756.63,0,debit_card
4723,166,645,2024-05-29T02:21:52.712Z,cancelled,740,0,credit_card
4724,8352,146,2024-09-18T02:17:43.316Z,delivered,1123.48,0,credit_card
4725,9828,333,2024-11-09T06:04:11.087Z,delivered,2666.59,0,credit_card
4726,3334,424,2024-11-26T14:13:52.409Z,returned,281.36,0,paypal
4727,2208,905,2024-03-11T19:17:28.409Z,shipped,398.58,0,paypal
4728,9765,856,2024-09-03T10:34:25.707Z,delivered,1095.56,0,apple_pay
4729,6698,768,2024-06-04T23:28:39.996Z,delivered,252.35,0,credit_card
4730,641,978,2023-12-11T05:07:56.594Z,processing,285.03,0,credit_card
4731,5686,648,2023-07-13T18:49:35.010Z,shipped,541.07,0,credit_card
4732,6787,587,2024-05-13T05:46:57.208Z,delivered,572.03,0,paypal
4733,3205,741,2023-06-06T18:06:54.825Z,delivered,191.9,0,debit_card
4734,9213,902,2022-10-27T17:25:51.288Z,cancelled,596.63,0,credit_card
4735,3267,744,2023-08-12T08:06:09.496Z,delivered,242.44,0,apple_pay
4736,1063,96,2024-04-28T10:21:51.556Z,cancelled,860.37,0,credit_card
4737,604,664,2023-11-26T03:40:51.384Z,returned,1021.04,0,credit_card
4738,7541,9,2024-07-13T23:55:19.743Z,delivered,782.04,0,paypal
4739,7064,123,2023-08-30T17:36:15.341Z,shipped,2376.91,0,google_pay
4740,2655,580,2024-05-12T07:42:38.099Z,delivered,690.88,0,paypal
4741,9322,211,2023-12-27T15:15:37.103Z,delivered,718.41,0,credit_card
4742,3294,652,2024-01-22T00:56:41.015Z,delivered,487.09,0,debit_card
4743,1959,181,2024-03-05T05:07:17.755Z,delivered,1289.35,0,credit_card
4744,4684,12,2023-08-16T10:22:09.144Z,delivered,1302.65,0,apple_pay
4745,7748,562,2023-12-04T02:33:43.781Z,delivered,526.38,0,credit_card
4746,4284,801,2023-09-19T10:32:01.124Z,shipped,78.03,0,debit_card
4747,7110,501,2024-11-26T17:35:44.837Z,delivered,1631.72,0,credit_card
4748,9997,299,2024-12-04T01:38:07.987Z,delivered,60.99,0,credit_card
4749,5609,430,2024-12-19T22:17:33.362Z,delivered,170.94,0,paypal
4750,2699,808,2024-07-30T02:38:51.388Z,delivered,167.62,0,paypal
4751,8463,51,2024-07-26T19:20:34.491Z,cancelled,858.01,0,debit_card
4752,9009,174,2024-10-14T22:32:26.023Z,shipped,851,0,google_pay
4753,4704,181,2023-05-24T22:22:40.545Z,returned,1289.35,0,apple_pay
4754,127,27,2024-01-18T02:18:11.128Z,delivered,529.54,0,debit_card
4755,7953,291,2023-06-13T09:11:24.348Z,cancelled,427.28,0,paypal
4756,2395,58,2023-03-18T06:58:35.825Z,shipped,648.67,0,credit_card
4757,3866,758,2024-10-09T04:03:11.380Z,delivered,141.17,0,apple_pay
4758,714,501,2024-03-26T04:38:46.235Z,delivered,1631.72,0,credit_card
4759,4292,452,2023-09-26T23:49:03.131Z,delivered,83.59,0,credit_card
4760,7706,188,2023-09-25T08:49:08.415Z,delivered,496.27,0,google_pay
4761,3394,567,2023-04-03T09:09:30.861Z,returned,414.72,0,credit_card
4762,7007,348,2024-05-12T16:38:34.176Z,delivered,1093.35,0,apple_pay
4763,9440,549,2022-08-09T16:31:02.832Z,delivered,158.38,0,credit_card
4764,2546,228,2023-03-22T08:45:35.782Z,delivered,165.83,0,apple_pay
4765,4216,961,2021-12-07T21:29:49.568Z,delivered,366.81,0,apple_pay
4766,4515,43,2023-11-11T22:31:32.624Z,delivered,841.95,0,credit_card
4767,8712,589,2023-12-22T04:21:38.160Z,shipped,606.57,0,credit_card
4768,2841,206,2024-11-27T09:54:45.245Z,processing,195.14,0,credit_card
4769,6176,472,2024-05-23T04:24:53.249Z,shipped,1826.96,0,credit_card
4770,1906,796,2021-11-20T23:39:16.535Z,shipped,526.47,0,credit_card
4771,2446,829,2023-04-15T18:46:26.629Z,returned,278.7,0,credit_card
4772,4887,61,2024-11-27T21:53:18.946Z,delivered,711.37,0,credit_card
4773,9344,477,2024-10-06T21:22:51.747Z,cancelled,1152.13,0,paypal
4774,5516,364,2024-12-30T03:03:06.103Z,delivered,3184.74,0,credit_card
4775,7419,848,2022-11-05T01:08:48.264Z,delivered,1422.99,0,debit_card
4776,6558,319,2024-11-28T18:16:15.917Z,delivered,252.92,0,apple_pay
4777,3711,548,2023-04-02T04:54:42.790Z,processing,397.38,0,credit_card
4778,4170,155,2021-01-28T08:01:58.524Z,delivered,857.9,0,paypal
4779,7482,688,2024-07-11T18:49:02.292Z,delivered,377.71,0,credit_card
4780,4900,406,2023-03-21T00:42:43.705Z,delivered,895.31,0,credit_card
4781,5338,354,2023-07-29T04:24:44.173Z,delivered,1196.81,0,paypal
4782,9609,250,2024-08-17T09:50:31.790Z,cancelled,522,0,paypal
4783,6996,299,2024-12-19T15:22:11.459Z,returned,60.99,0,credit_card
4784,7568,895,2024-04-01T09:08:12.358Z,delivered,422.33,0,credit_card
4785,7219,611,2024-09-28T05:50:44.136Z,processing,715.59,0,google_pay
4786,5215,991,2024-08-12T07:41:04.939Z,delivered,64.73,0,paypal
4787,3577,41,2024-09-30T08:08:48.472Z,delivered,933.75,0,debit_card
4788,4373,530,2024-12-28T11:21:08.795Z,delivered,302.19,0,debit_card
4789,3966,223,2024-04-14T19:39:34.367Z,cancelled,865.8,0,google_pay
4790,7356,149,2024-12-24T09:00:43.625Z,delivered,1375.66,0,credit_card
4791,2748,63,2024-06-02T09:25:50.338Z,delivered,558.21,0,debit_card
4792,815,250,2023-12-16T20:38:02.724Z,returned,522,0,paypal
4793,4782,491,2023-01-30T05:47:22.098Z,processing,3790.7,0,credit_card
4794,8054,254,2024-08-23T07:14:35.997Z,processing,310.05,0,google_pay
4795,4503,961,2024-10-25T10:11:04.715Z,delivered,366.81,0,credit_card
4796,1880,520,2024-05-22T11:32:06.189Z,delivered,2032.97,0,credit_card
4797,9103,952,2023-10-05T01:39:42.097Z,delivered,367.78,0,credit_card
4798,3276,601,2024-08-21T08:21:10.316Z,delivered,581.1,0,credit_card
